"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032465","regulation of cytokinesis","15/478","80/12837",0.1875,5.03543410041841,7.12029704114461,2.10752305320088e-07,1.38063421975375e-05,1.35384049079472e-05,"ECT2/CENPV/RACGAP1/CDCA8/KIF23/CIT/KIF20B/PLK1/AURKB/BIRC5/AURKA/PKP4/KIF14/E2F8/KIF20A",15
"GO:0045839","negative regulation of mitotic nuclear division","13/478","60/12837",0.216666666666667,5.81872384937239,7.35750138851943,2.34283722328132e-07,1.50527291595825e-05,1.47606034542907e-05,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0006695","cholesterol biosynthetic process","12/478","52/12837",0.230769230769231,6.19745735436112,7.38549105751299,3.28926752818239e-07,2.03508200215877e-05,1.99558751854023e-05,"DHCR7/SEC14L2/FDPS/MSMO1/HMGCS1/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",12
"GO:1902653","secondary alcohol biosynthetic process","12/478","52/12837",0.230769230769231,6.19745735436112,7.38549105751299,3.28926752818239e-07,2.03508200215877e-05,1.99558751854023e-05,"DHCR7/SEC14L2/FDPS/MSMO1/HMGCS1/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",12
"GO:0044283","small molecule biosynthetic process","40/478","456/12837",0.087719298245614,2.3557586434706,5.79727734607043,4.14539920182109e-07,2.51814158786986e-05,2.46927245061359e-05,"DHCR7/SEC14L2/ACSS2/FDPS/KAT2A/FASN/PLA2G3/CYP2E1/PFKFB4/MSMO1/GPI/ACSM3/TK1/PCK2/SHMT1/SLC45A3/SLC37A4/ALDOC/PYCR1/ANGPTL4/HMGCS1/STARD4/TCF7L2/PPARGC1A/FDFT1/SCD/MTHFD1/INSIG2/GOT1/LTA4H/INSIG1/ACSL1/ELOVL6/SQLE/EBP/ACACA/HMGCR/AACS/DHCR24/LOC102724560",40
"GO:0051784","negative regulation of nuclear division","13/478","63/12837",0.206349206349206,5.54164176130703,7.10651750063808,4.28595654128928e-07,2.55703228650848e-05,2.50740840420573e-05,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",13
"GO:0051256","mitotic spindle midzone assembly","6/478","10/12837",0.6,16.1133891213389,9.40235085652213,4.77779195186154e-07,2.80045665108235e-05,2.74610867433583e-05,"RACGAP1/CDCA8/KIF23/AURKB/BIRC5/KIF4A",6
"GO:0000281","mitotic cytokinesis","16/478","100/12837",0.16,4.29690376569038,6.50893347114343,7.99599516159418e-07,4.60596893704934e-05,4.51658169636871e-05,"ECT2/CEP55/RACGAP1/ANLN/CDCA8/KIF23/CIT/KIF20B/IQGAP2/PLK1/AURKB/BIRC5/CENPA/KIF4A/NUSAP1/KIF20A",16
"GO:0000086","G2/M transition of mitotic cell cycle","18/478","125/12837",0.144,3.86721338912134,6.33497954354521,8.27094296815495e-07,4.62700722321077e-05,4.53721169615776e-05,"MELK/CENPF/TICRR/CDC25C/INTS3/CCNB1/DNM2/CDK1/NEK2/PLK1/AURKB/BIRC5/AURKA/CCNA2/KIF14/FOXM1/KHDRBS1/USH1C",18
"GO:0044839","cell cycle G2/M phase transition","19/478","138/12837",0.13768115942029,3.69751682736038,6.26550499479002,8.30950114913638e-07,4.62700722321077e-05,4.53721169615776e-05,"MELK/CENPF/TICRR/CDC25C/INTS3/CCNB1/DNM2/CDK1/NEK2/PLK1/AURKB/ATAD5/BIRC5/AURKA/CCNA2/KIF14/FOXM1/KHDRBS1/USH1C",19
"GO:1905820","positive regulation of chromosome separation","9/478","30/12837",0.3,8.05669456066946,7.60983743036614,9.08420804644834e-07,4.97546542347277e-05,4.87890742853523e-05,"CDC20/CDCA8/PLK1/AURKB/BIRC5/UBE2C/MAPK15/NCAPH/DLGAP5",9
"GO:0000022","mitotic spindle elongation","6/478","11/12837",0.545454545454545,14.6485355648536,8.90582007800024,1.01805356453949e-06,5.48599509536524e-05,5.37952933958959e-05,"RACGAP1/CDCA8/KIF23/AURKB/BIRC5/KIF4A",6
"GO:0000910","cytokinesis","21/478","169/12837",0.124260355029586,3.33709242157906,6.01453904399623,1.24204393033814e-06,6.58677582739637e-05,6.45894741078312e-05,"ECT2/CENPV/CEP55/RACGAP1/ANLN/CDCA8/KIF23/CIT/KIF20B/IQGAP2/PLK1/AURKB/BIRC5/AURKA/CENPA/KIF4A/PKP4/KIF14/E2F8/NUSAP1/KIF20A",21
"GO:0007346","regulation of mitotic cell cycle","37/478","425/12837",0.0870588235294118,2.33802116662565,5.51662802956026,1.37268644194711e-06,7.16585219147702e-05,7.02678574025347e-05,"MUC1/CENPF/TICRR/CDC25C/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/TERT/ANLN/MKI67/NEK2/CDCA8/DLG1/KIF20B/EIF4EBP1/CDCA2/PLK1/AURKB/BUB1B/BIRC5/AURKA/NEK6/KNL1/UBE2C/KIF14/CENPE/NUSAP1/FOXM1/E2F1/TTLL12/DLGAP5",37
"GO:0051255","spindle midzone assembly","6/478","12/12837",0.5,13.4278242677824,8.47020996698391,1.97210581711113e-06,0.000101366238999512,9.93990419718776e-05,"RACGAP1/CDCA8/KIF23/AURKB/BIRC5/KIF4A",6
"GO:1901990","regulation of mitotic cell cycle phase transition","29/478","297/12837",0.0976430976430976,2.62226871222687,5.56274798495239,2.08040895051162e-06,0.000105312822782717,0.000103269035087773,"MUC1/CENPF/TICRR/CDC25C/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/TERT/ANLN/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/AURKA/NEK6/KNL1/UBE2C/KIF14/CENPE/E2F1/DLGAP5",29
"GO:1902652","secondary alcohol metabolic process","16/478","108/12837",0.148148148148148,3.97861459786146,6.11316593668656,2.29865071234962e-06,0.000114623761641195,0.000112399278169949,"DHCR7/SEC14L2/FDPS/IDH2/LDLR/MSMO1/PCSK9/HMGCS1/STARD4/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",16
"GO:0051225","spindle assembly","17/478","123/12837",0.138211382113821,3.71175630166344,5.94291127696845,2.97698403326518e-06,0.000145840696291304,0.000143010391181002,"KIF11/SPAG5/KIF15/RACGAP1/NEK2/CDCA8/KIF23/PLK1/AURKB/BIRC5/NEK6/KIF4A/MAPK15/UHRF1/KIFC1/HAUS4/TPX2",17
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","8/478","26/12837",0.307692307692308,8.26327647248149,7.29062684598257,3.01197487102662e-06,0.000145840696291304,0.000143010391181002,"CDT1/NUF2/CDK1/CDCA8/AURKB/KIF2C/BIRC5/CENPE",8
"GO:2001251","negative regulation of chromosome organization","15/478","98/12837",0.153061224489796,4.11055844932115,6.0788422298018,3.13446215177702e-06,0.000149603400701243,0.000146700073438752,"CENPF/BUB1/NUF2/ZWINT/CDC20/CCNB1/TTK/CDCA8/HNRNPA1/PLK1/AURKB/BUB1B/BIRC5/KNL1/PIF1",15
"GO:0051781","positive regulation of cell division","13/478","75/12837",0.173333333333333,4.65497907949791,6.24299940330604,3.4467740901745e-06,0.000162192566693986,0.000159044923669504,"FGF9/ECT2/CENPV/RACGAP1/CAT/CDCA8/KIF23/CIT/KIF20B/AURKB/BIRC5/PKP4/KIF14",13
"GO:0044771","meiotic cell cycle phase transition","6/478","13/12837",0.461538461538462,12.3949147087222,8.08366182349258,3.54743179552615e-06,0.000164610689289623,0.000161416118179128,"CDC25C/ZWINT/CDC20/TTK/KNL1/MAPK15",6
"GO:0051302","regulation of cell division","19/478","153/12837",0.124183006535948,3.33501517761916,5.71405535050055,4.02086752977098e-06,0.000184023539958423,0.000180452227020368,"MYC/FGF9/KAT2A/ECT2/CENPV/RACGAP1/CAT/CDCA8/KIF23/CIT/KIF20B/PLK1/AURKB/BIRC5/AURKA/PKP4/KIF14/E2F8/KIF20A",19
"GO:0016125","sterol metabolic process","16/478","113/12837",0.141592920353982,3.80256970415078,5.88465424617647,4.21830862818525e-06,0.000190450934145499,0.000186754885882694,"DHCR7/SEC14L2/FDPS/LDLR/CYB5R2/MSMO1/PCSK9/HMGCS1/STARD4/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",16
"GO:0019318","hexose metabolic process","20/478","168/12837",0.119047619047619,3.19710101613867,5.63729333928707,4.33796856899558e-06,0.000193242039853523,0.000189491825086103,"PDK1/KAT2A/FUT1/PFKFB4/GPI/PCK2/SLC45A3/SLC37A4/ALDOC/MPI/PFKL/FUT9/TCF7L2/KCNQ1/PPARGC1A/FUT2/GLB1L2/PPP1R3B/GOT1/FUT8",20
"GO:0008203","cholesterol metabolic process","15/478","101/12837",0.148514851485149,3.98846265379676,5.92965097344008,4.60679687165638e-06,0.000202517215107947,0.000198586998622288,"DHCR7/SEC14L2/FDPS/LDLR/MSMO1/PCSK9/HMGCS1/STARD4/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",15
"GO:0016051","carbohydrate biosynthetic process","18/478","141/12837",0.127659574468085,3.42838066411466,5.70203661839845,4.85647979231926e-06,0.000210720766053748,0.000206631344677034,"KAT2A/ST8SIA6/FUT1/PFKFB4/HAS3/GPI/PCK2/SLC37A4/ALDOC/FUT9/ST6GALNAC1/TCF7L2/PPARGC1A/FUT2/PPP1R3B/GOT1/B3GALT5/FUT8",18
"GO:1901970","positive regulation of mitotic sister chromatid separation","7/478","21/12837",0.333333333333333,8.95188284518828,7.17200374040181,7.01302361060827e-06,0.000300391177987721,0.00029456153847167,"CDC20/CDCA8/PLK1/AURKB/BIRC5/UBE2C/DLGAP5",7
"GO:0061640","cytoskeleton-dependent cytokinesis","16/478","119/12837",0.134453781512605,3.61084350058015,5.62706649003029,8.33627054066372e-06,0.00035255037818174,0.000345708494109729,"ECT2/CEP55/RACGAP1/ANLN/CDCA8/KIF23/CIT/KIF20B/IQGAP2/PLK1/AURKB/BIRC5/CENPA/KIF4A/NUSAP1/KIF20A",16
"GO:1901991","negative regulation of mitotic cell cycle phase transition","19/478","161/12837",0.118012422360248,3.16930013773747,5.44726624830572,8.54047091505768e-06,0.000356671416590096,0.000349749556240108,"MUC1/CENPF/TICRR/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/KNL1",19
"GO:0007093","mitotic cell cycle checkpoint signaling","17/478","134/12837",0.126865671641791,3.40705988884032,5.50837225846517,9.66971744213435e-06,0.000390753931756246,0.000383170637942899,"MUC1/CENPF/TICRR/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1",17
"GO:0036196","zymosterol metabolic process","6/478","15/12837",0.4,10.7422594142259,7.42445482914775,9.70744577544701e-06,0.000390753931756246,0.000383170637942899,"FDPS/MSMO1/HMGCS1/FDFT1/SQLE/HMGCR",6
"GO:0036197","zymosterol biosynthetic process","6/478","15/12837",0.4,10.7422594142259,7.42445482914775,9.70744577544701e-06,0.000390753931756246,0.000383170637942899,"FDPS/MSMO1/HMGCS1/FDFT1/SQLE/HMGCR",6
"GO:0090307","mitotic spindle assembly","12/478","72/12837",0.166666666666667,4.47594142259414,5.81654944199847,1.24445432967429e-05,0.000494966894695453,0.000485361157976476,"KIF11/KIF15/RACGAP1/CDCA8/KIF23/PLK1/AURKB/BIRC5/KIF4A/UHRF1/KIFC1/TPX2",12
"GO:1901987","regulation of cell cycle phase transition","33/478","397/12837",0.0831234256926952,2.23233350547516,4.90512925688726,1.36773427954411e-05,0.000537600026818456,0.000527166916295154,"MUC1/CENPF/CDT1/TICRR/CDC25C/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/TERT/ANLN/CDCA8/DLG1/PLK1/AURKB/SACK1D/BUB1B/ATAD5/BIRC5/AURKA/NEK6/KNL1/UBE2C/MAPK15/KIF14/CENPE/E2F1/DLGAP5",33
"GO:0005996","monosaccharide metabolic process","20/478","182/12837",0.10989010989011,2.95117016874339,5.21359033769249,1.45839804064176e-05,0.000566570680672571,0.000555575341692212,"PDK1/KAT2A/FUT1/PFKFB4/GPI/PCK2/SLC45A3/SLC37A4/ALDOC/MPI/PFKL/FUT9/TCF7L2/KCNQ1/PPARGC1A/FUT2/GLB1L2/PPP1R3B/GOT1/FUT8",20
"GO:0010948","negative regulation of cell cycle process","25/478","266/12837",0.093984962406015,2.52402711800422,4.93953123783731,2.03517378625447e-05,0.000781553519525998,0.000766386045860964,"MUC1/CENPF/CDT1/KAT2A/TICRR/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/NEK2/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/KNL1/E2F8/E2F1/CCNF",25
"GO:1901993","regulation of meiotic cell cycle phase transition","5/478","11/12837",0.454545454545455,12.2071129707113,7.3127648923739,2.68884006924122e-05,0.00101047761873167,0.000990867454759133,"CDC25C/ZWINT/TTK/KNL1/MAPK15",5
"GO:0030261","chromosome condensation","8/478","34/12837",0.235294117647059,6.31897612601526,6.10729310165863,2.69178413849502e-05,0.00101047761873167,0.000990867454759133,"TOP2A/CCNB1/CDK1/CBX5/PLK1/ERN2/NCAPH/NUSAP1",8
"GO:0045338","farnesyl diphosphate metabolic process","5/478","12/12837",0.416666666666667,11.1898535564854,6.94491628595015,4.46857541747701e-05,0.00165883449664341,0.00162664178313897,"FDPS/HMGCS1/FDFT1/HMGCR/ACAT2",5
"GO:0000075","cell cycle checkpoint signaling","19/478","182/12837",0.104395604395604,2.80361166030622,4.81930918981711,4.86377685143605e-05,0.00178570092974152,0.00175104614136323,"MUC1/CENPF/CDT1/TICRR/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/CDCA8/PLK1/AURKB/BUB1B/BIRC5/KNL1/E2F1",19
"GO:0046165","alcohol biosynthetic process","14/478","109/12837",0.128440366972477,3.44934935319182,5.05034486892783,5.10322176648393e-05,0.001853246078459,0.00181728045308903,"DHCR7/SEC14L2/FDPS/MSMO1/PCK2/HMGCS1/FDFT1/INSIG2/GOT1/INSIG1/SQLE/EBP/HMGCR/DHCR24",14
"GO:1903490","positive regulation of mitotic cytokinesis","5/478","13/12837",0.384615384615385,10.3290955906019,6.61814992048481,7.03972056617976e-05,0.00252900068942006,0.00247992081146251,"ECT2/CDCA8/KIF20B/AURKB/BIRC5",5
"GO:0140694","membraneless organelle assembly","30/478","377/12837",0.0795755968169761,2.13705426012452,4.4068673692502,7.55414431141006e-05,0.00268493576004479,0.00263282967720418,"CENPF/KIF11/KAT2A/HJURP/SPAG5/CEP72/TIA1/KIF15/RACGAP1/ANLN/KRT8/NEK2/CDCA8/KIF23/CENPH/PLK1/AURKB/BIRC5/CENPA/NEK6/KIF4A/MAPK15/CENPE/SQLE/UHRF1/KIFC1/DLGAP5/HAUS4/TPX2/PLK4",30
"GO:0006694","steroid biosynthetic process","14/478","114/12837",0.12280701754386,3.29806210085884,4.84681629133512,8.39728340317295e-05,0.00295319198421061,0.00289587989933193,"DHCR7/SEC14L2/FDPS/CYB5R2/MSMO1/HMGCS1/STARD4/FDFT1/INSIG2/INSIG1/SQLE/EBP/HMGCR/DHCR24",14
"GO:0009312","oligosaccharide biosynthetic process","6/478","21/12837",0.285714285714286,7.67304243873282,6.01858531648407,8.69653302162656e-05,0.00302657466929733,0.00296783845937063,"FUT1/FUT9/ST6GALNAC1/FUT2/B3GALT5/FUT8",6
"GO:0051383","kinetochore organization","7/478","30/12837",0.233333333333333,6.2663179916318,5.6791212129675,9.17606469940929e-05,0.00316053939801304,0.00309920335781999,"CENPF/HJURP/NUF2/CENPH/CENPA/CENPE/DLGAP5",7
"GO:0032506","cytokinetic process","9/478","52/12837",0.173076923076923,4.64809301577084,5.18387290322712,0.000112697759267985,0.00384207360932999,0.00376751115284719,"ECT2/CEP55/RACGAP1/ANLN/KIF20B/IQGAP2/PLK1/AURKB/KIF20A",9
"GO:1901988","negative regulation of cell cycle phase transition","21/478","231/12837",0.0909090909090909,2.44142259414226,4.34756216128635,0.000148597519365059,0.00501479103230973,0.00491746985209889,"MUC1/CENPF/CDT1/TICRR/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/KNL1/E2F1",21
"GO:0090235","regulation of metaphase plate congression","5/478","15/12837",0.333333333333333,8.95188284518829,6.06003109551421,0.000154395493084589,0.00515835342395613,0.00505824615329827,"SPAG5/CDK1/CDCA8/AURKB/BIRC5",5
"GO:0005975","carbohydrate metabolic process","31/478","412/12837",0.0752427184466019,2.0206920014624,4.14125770768954,0.00016034052348373,0.00530393751444694,0.00520100491858306,"PDK1/WDR45B/KAT2A/ST8SIA6/FUT1/IDH2/PFKFB4/HAS3/GPI/PCK2/PHKA2/SLC45A3/SLC37A4/ALDOC/MPI/PFKL/FUT9/HIF1A/ST6GALNAC1/TCF7L2/KCNQ1/PPARGC1A/HYAL1/FUT2/GLB1L2/PPP1R3B/ABO/GOT1/ENOSF1/B3GALT5/FUT8",31
"GO:0045930","negative regulation of mitotic cell cycle","19/478","201/12837",0.0945273631840796,2.53859364266533,4.32368742931993,0.000183813141089743,0.00597885963362654,0.00586282894119877,"MUC1/CENPF/TICRR/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/KNL1",19
"GO:1901989","positive regulation of cell cycle phase transition","12/478","94/12837",0.127659574468085,3.42838066411466,4.64709967613806,0.000184322820192617,0.00597885963362654,0.00586282894119877,"CDC25C/CDC20/CCNB1/CDK1/TERT/PLK1/SACK1D/ATAD5/BIRC5/UBE2C/MAPK15/DLGAP5",12
"GO:0006644","phospholipid metabolic process","26/478","330/12837",0.0787878787878788,2.11589958158996,4.03870978079881,0.000263928767112072,0.00847871164347532,0.00831416675646128,"FAR1/FDPS/CRLS1/PIK3C2A/PLA2G3/LDLR/MBOAT1/SCARB1/CHKA/PITPNM3/HMGCS1/OSBPL10/PAFAH1B3/PLCB4/FDFT1/PLA2G12A/LPCAT1/PLCE1/SELENOI/PEMT/PIGL/FLVCR1/HMGCR/PNPLA3/ACAT2/CHP1",26
"GO:0006721","terpenoid metabolic process","10/478","71/12837",0.140845070422535,3.78248570923449,4.6235103397884,0.000280222013294547,0.00891639758492458,0.00874335860272111,"FDPS/LDLR/CYP2E1/HMGCS1/RDH11/FDFT1/LRP8/HMGCR/ACAT2/RDH13",10
"GO:0044837","actomyosin contractile ring organization","4/478","10/12837",0.4,10.7422594142259,6.06086036774345,0.000333348314454027,0.0103121918388047,0.010112064919488,"ECT2/RACGAP1/ANLN/IQGAP2",4
"GO:0045337","farnesyl diphosphate biosynthetic process","4/478","10/12837",0.4,10.7422594142259,6.06086036774345,0.000333348314454027,0.0103121918388047,0.010112064919488,"FDPS/HMGCS1/HMGCR/ACAT2",4
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","4/478","10/12837",0.4,10.7422594142259,6.06086036774345,0.000333348314454027,0.0103121918388047,0.010112064919488,"CDK1/CDCA8/AURKB/BIRC5",4
"GO:0006006","glucose metabolic process","14/478","131/12837",0.106870229007634,2.87006930914434,4.23083473786433,0.000369595351668623,0.0113286061460997,0.0111087538505247,"PDK1/KAT2A/PFKFB4/GPI/PCK2/SLC45A3/SLC37A4/ALDOC/PFKL/TCF7L2/KCNQ1/PPARGC1A/PPP1R3B/GOT1",14
"GO:0051984","positive regulation of chromosome segregation","6/478","27/12837",0.222222222222222,5.96792189679219,5.08181923888634,0.000392298570327126,0.0119151774860266,0.0116839417021444,"CCNB1/CDK1/CDCA8/AURKB/BIRC5/NCAPH",6
"GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","5/478","18/12837",0.277777777777778,7.45990237099024,5.39351970440567,0.000401517859313304,0.0120853258375293,0.011850788014086,"CDC20/PLK1/UBE2C/MAPK15/DLGAP5",5
"GO:1902410","mitotic cytokinetic process","7/478","38/12837",0.184210526315789,4.94709315128826,4.792016348507,0.000439626897690775,0.0131142273677221,0.0128597218306505,"ECT2/CEP55/KIF20B/IQGAP2/PLK1/AURKB/KIF20A",7
"GO:0046686","response to cadmium ion","6/478","28/12837",0.214285714285714,5.75478182904961,4.95323728730778,0.000483762704225683,0.0142544319781255,0.0139777986878432,"GPI/CDK1/TERT/CAT/MT1X/GOT1",6
"GO:0006066","alcohol metabolic process","21/478","252/12837",0.0833333333333333,2.23797071129707,3.90320325105425,0.000486382892997997,0.0142544319781255,0.0139777986878432,"DHCR7/SEC14L2/ACSS2/FDPS/IDH2/LDLR/MSMO1/PCK2/PCSK9/HMGCS1/RDH11/STARD4/FDFT1/INSIG2/GOT1/INSIG1/SQLE/EBP/HMGCR/DHCR24/RDH13",21
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/478","11/12837",0.363636363636364,9.76569037656904,5.71970970674755,0.000508468265174949,0.0147721084691261,0.0144854287209262,"CCNB1/CDCA8/AURKB/BIRC5",4
"GO:0046460","neutral lipid biosynthetic process","7/478","39/12837",0.179487179487179,4.82024460894754,4.69882811365092,0.000518855692148159,0.014816212542453,0.0145286768741478,"LDLR/SCARB1/PCK2/LPIN3/PLCE1/ACSL1/PNPLA3",7
"GO:0046463","acylglycerol biosynthetic process","7/478","39/12837",0.179487179487179,4.82024460894754,4.69882811365092,0.000518855692148159,0.014816212542453,0.0145286768741478,"LDLR/SCARB1/PCK2/LPIN3/PLCE1/ACSL1/PNPLA3",7
"GO:1902412","regulation of mitotic cytokinesis","5/478","19/12837",0.263157894736842,7.0672759304118,5.20472214636075,0.000528369192674165,0.0149600124807151,0.0146696861119369,"ECT2/CDCA8/KIF20B/AURKB/BIRC5",5
"GO:0045786","negative regulation of cell cycle","25/478","328/12837",0.0762195121951219,2.04692443106439,3.77727058479319,0.000564176440702085,0.0158213446091994,0.0155143025171223,"MUC1/CENPF/CDT1/KAT2A/TICRR/SLFN11/BUB1/NUF2/ZWINT/INTS3/CDC20/CCNB1/TTK/CDK1/NEK2/CDCA8/DLG1/PLK1/AURKB/BUB1B/BIRC5/KNL1/E2F8/E2F1/CCNF",25
"GO:0006094","gluconeogenesis","9/478","64/12837",0.140625,3.77657557531381,4.37915347730348,0.000568261404700366,0.0158213446091994,0.0155143025171223,"KAT2A/PFKFB4/GPI/PCK2/SLC37A4/ALDOC/TCF7L2/PPARGC1A/GOT1",9
"GO:0051382","kinetochore assembly","6/478","29/12837",0.206896551724138,5.55634107632376,4.83071818961295,0.000591007286185318,0.0163186391995467,0.0160019461975646,"CENPF/HJURP/CENPH/CENPA/CENPE/DLGAP5",6
"GO:0006493","protein O-linked glycosylation","13/478","122/12837",0.10655737704918,2.86166746690445,4.06313244255809,0.000610119798707889,0.0167082807170742,0.0163840260097089,"ST8SIA6/FUT1/GALNT3/CHSY1/POFUT4/TMTC4/FUT9/TCF7L2/FUT2/GCNT1/GALNT12/GALNT6/FUT8",13
"GO:0016052","carbohydrate catabolic process","14/478","138/12837",0.101449275362319,2.72448608331817,4.00545274041859,0.000627877949822759,0.0170547986207954,0.0167238191005442,"WDR45B/FUT1/PFKFB4/GPI/ALDOC/MPI/PFKL/FUT9/HIF1A/FUT2/GLB1L2/PPP1R3B/ENOSF1/FUT8",14
"GO:0009311","oligosaccharide metabolic process","7/478","41/12837",0.170731707317073,4.58511072558424,4.5216248021622,0.000711242138231508,0.0189805642740446,0.0186122117536073,"ST8SIA6/FUT1/FUT9/ST6GALNAC1/FUT2/B3GALT5/FUT8",7
"GO:0019320","hexose catabolic process","7/478","41/12837",0.170731707317073,4.58511072558424,4.5216248021622,0.000711242138231508,0.0189805642740446,0.0186122117536073,"FUT1/MPI/PFKL/FUT9/FUT2/GLB1L2/FUT8",7
"GO:0090231","regulation of spindle checkpoint","6/478","30/12837",0.2,5.37112970711297,4.71376310426819,0.000715818945983125,0.0189805642740446,0.0186122117536073,"ZWINT/CCNB1/CDCA8/AURKB/BIRC5/KNL1",6
"GO:0006720","isoprenoid metabolic process","10/478","80/12837",0.125,3.35695606694561,4.15871673083215,0.000741576903294424,0.0195087278260368,0.0191301253271072,"FDPS/LDLR/CYP2E1/HMGCS1/RDH11/FDFT1/LRP8/HMGCR/ACAT2/RDH13",10
"GO:0019319","hexose biosynthetic process","9/478","67/12837",0.134328358208955,3.60747517641916,4.20822809699524,0.000799496100628013,0.0207063292418464,0.0203044850998538,"KAT2A/PFKFB4/GPI/PCK2/SLC37A4/ALDOC/TCF7L2/PPARGC1A/GOT1",9
"GO:0170040","proteinogenic amino acid catabolic process","9/478","67/12837",0.134328358208955,3.60747517641916,4.20822809699524,0.000799496100628013,0.0207063292418464,0.0203044850998538,"AFMID/MCCC2/SHMT1/GSTZ1/ALDH6A1/GOT1/GCAT/MCCC1/LOC102724560",9
"GO:0046364","monosaccharide biosynthetic process","9/478","68/12837",0.132352941176471,3.55442407088358,4.1534228445566,0.000891717506941085,0.0229171399283859,0.0224723909666609,"KAT2A/PFKFB4/GPI/PCK2/SLC37A4/ALDOC/TCF7L2/PPARGC1A/GOT1",9
"GO:0009063","amino acid catabolic process","10/478","82/12837",0.121951219512195,3.27507908970303,4.06443637972759,0.000901859355201213,0.0230008557689103,0.0225544821483811,"AFMID/MCCC2/SHMT1/GSTZ1/ALDH6A1/GOT1/ENOSF1/GCAT/MCCC1/LOC102724560",10
"GO:0006520","amino acid metabolic process","18/478","213/12837",0.0845070422535211,2.26949142554069,3.67416128854912,0.00102632550581188,0.0259769205675567,0.0254727909734042,"WARS1/AFMID/HNF4A/MCCC2/SHMT1/GSTZ1/PYCR1/ALDH6A1/RARS1/MTHFD1/FH/GOT1/ENOSF1/GCAT/FARSB/PCCB/MCCC1/LOC102724560",18
"GO:0051445","regulation of meiotic cell cycle","7/478","44/12837",0.159090909090909,4.27248953974895,4.2761757048371,0.0011011780950866,0.02747836620936,0.0269450983199243,"CDC25C/ZWINT/CDC20/TTK/ASPM/KNL1/MAPK15",7
